,Insulation Thickness,ACH,SHADErad,SHADEtemp,Electricity:Facility,DistrictHeating:Facility,DistrictCooling:Facility,violation,pareto-optimal
4,0.33146622297857226,0.6304218751616156,201.55348697661316,22.24715635652178,80401298917.1895,124612275791.95886,6494497127.913199,0,False
5,0.2900377418299793,5.884739253692633,239.940335924271,25.320620244569376,79196540327.46451,160389710449.7435,3312261009.7606025,0,False
6,0.1265181196088776,2.5407818536939244,219.91674169123274,22.956603740418053,79951640757.32701,152367256857.72046,4300824436.80598,0,False
7,0.1442479080932195,2.983259852312009,123.7665709438591,22.961995707435367,79986382063.00201,153574683217.87762,4104923181.501257,0,False
8,0.037007577482662306,4.505215239135629,82.6619628670635,23.932836498988532,79569943714.4895,196014620910.09027,3838951018.8931346,0,False
9,0.2922574398098546,6.227896668357899,270.8513753406869,22.694937308815245,80081076290.65201,161547779734.89474,3365492667.9153223,0,False
10,0.21596760872105683,6.77270559274811,112.0310719572344,25.799211187078853,79081392580.33951,166581959800.48578,3202383166.4591765,0,False
11,0.0541725133406654,3.411486931696203,151.03046194368142,23.573913962351646,79711095175.67702,177622521412.70306,4035138036.4366465,0,False
12,0.3373824370031205,4.760730436065248,141.6670800397035,22.837381722112973,80099619218.01451,154432876144.07782,3585530800.8141174,0,False
13,0.331454880617761,2.89250061269804,278.32005520091155,22.505188293139547,80169435679.75201,143524666930.58002,4118102505.9128428,0,False
14,0.3042265932967779,3.344312064895896,214.14350324393473,23.623172331925392,79673805097.33951,147351678482.49457,3901970968.898768,0,False
15,0.12063861759396505,3.1213959101775592,268.2265868345573,25.776792603572716,79068375164.05202,157514833796.4427,3895532664.37916,0,False
16,0.10403831677712151,2.1428548740589215,293.7406036343715,26.334777028785794,78914961033.32701,152609472742.08942,4305516674.869831,0,False
17,0.06417295667891021,6.354864284244911,189.4803274226606,23.399551875008086,79770583183.63951,188267263664.57074,3500167449.434246,0,False
18,0.2784158534743748,3.4917247719014757,288.6254859553154,23.015318436214375,79849948860.36452,149083269228.4148,3872017748.963649,0,False
19,0.2724526179063375,6.15136953544774,230.93468476904283,25.26505364080096,79205728998.2895,161935189579.78772,3289004040.359226,0,False
20,0.23289202541234247,4.3288929956295235,265.1517997066158,22.54224208087104,80150320481.202,155770982881.54056,3682283745.426952,0,False
21,0.3155023053367612,1.4769253462727179,189.21961393037054,23.62298916542229,79678848867.88951,132378266283.40161,5019401204.302053,0,False
22,0.2697812859968038,3.848319486472706,131.86097781551126,22.785100610838953,80124449316.55202,151565841707.58844,3803759248.6976943,0,False
23,0.015199389486483816,2.9910267957784504,243.76961327059223,26.17112349370883,78958436141.952,215041697773.26447,4209219600.714999,0,False
24,0.141086990481366,2.6810450061902595,281.685821868345,24.345610900122548,79358034186.477,151692016834.0321,4136310055.526216,0,False
25,0.04451068702961793,1.9929012912712443,217.62841954404925,24.78161541102819,79298754014.6145,171912006395.3145,4584423269.863143,0,False
26,0.22267140957000103,5.40752762831246,181.13096021160283,23.44709789266969,79737060517.002,161267925202.1761,3480466473.8574214,0,False
